season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,fours,sixes,strikeRate,isNotOut,runningScore,runningOver,captain or not
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,Rahmanullah Gurbaz,Rahmanullah Gurbaz,57,44,6,3,129.54,out, 4/ 89,11.2,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,VR Iyer,Venkatesh Iyer,3,7,0,0,42.85,out, 1/ 26,3.2,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,Mandeep Singh,Mandeep Singh,0,1,0,0,0,out, 2/ 26,3.3,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,N Rana,Nitish Rana,1,5,0,0,20,out, 3/ 47,6.1,Captain
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,RK Singh,Rinku Singh,46,33,2,3,139.39,out, 6/ 192,18.6,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AD Russell,Andre Russell,0,1,0,0,0,out, 5/ 89,11.3,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SN Thakur,Shardul Thakur,68,29,9,3,234.48,out, 7/ 198,19.4,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SP Narine,Sunil Narine,0,1,0,0,0,notout,,,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,UT Yadav,Umesh Yadav,6,2,1,0,300,notout,,,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,V Kohli,Virat Kohli,21,18,3,0,116.66,out, 1/ 44,4.5,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,F du Plessis,Faf du Plessis,23,12,2,2,191.66,out, 2/ 46,5.2,Captain
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,MG Bracewell,Michael Bracewell,19,18,1,1,105.55,out, 6/ 83,11.3,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,GJ Maxwell,Glenn Maxwell,5,7,1,0,71.42,out, 3/ 54,7.2,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,HV Patel,Harshal Patel,0,2,0,0,0,out, 4/ 54,7.4,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,Shahbaz Ahmed,Shahbaz Ahmed,1,5,0,0,20,out, 5/ 61,8.5,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,KD Karthik,Dinesh Karthik,9,8,1,0,112.5,out, 8/ 86,12.5,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,Anuj Rawat,Anuj Rawat,1,5,0,0,20,out, 7/ 84,12.2,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,DJ Willey,David Willey,20,20,2,0,100,notout,,,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,KV Sharma,Karn Sharma,1,3,0,0,33.33,out, 9/ 96,14.3,Player
2023,1359483,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,2,Akash Deep,Akash Deep,17,8,2,1,212.5,out, 10/ 123,17.4,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Anmolpreet Singh,Anmolpreet Singh,31,26,3,1,119.23,out, 2/ 50,7.5,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,MA Agarwal,Mayank Agarwal,8,7,1,0,114.28,out, 1/ 21,2.5,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,RA Tripathi,Rahul Tripathi,34,41,4,0,82.92,out, 5/ 94,17.2,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,AK Markram,Aiden Markram,0,1,0,0,0,out, 3/ 50,7.6,Captain
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,HC Brook,Harry Brook,3,4,0,0,75,out, 4/ 55,8.6,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Washington Sundar,Washington Sundar,16,28,0,0,57.14,out, 6/ 104,18.3,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Abdul Samad,Abdul Samad,21,10,1,2,210,notout,,,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,AU Rashid,Adil Rashid,4,3,1,0,133.33,out, 7/ 108,18.6,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,Umran Malik,Umran Malik,0,0,0,0,-,out, 8/ 109,19.1,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,SRH,1,B Kumar,Bhuvneshwar Kumar,0,0,0,0,-,notout,,,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KR Mayers,Kyle Mayers,13,14,2,0,92.85,out, 1/ 35,4.3,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KL Rahul,KL Rahul,35,31,4,0,112.9,out, 4/ 114,14.1,Captain
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,DJ Hooda,Deepak Hooda,7,8,0,1,87.5,out, 2/ 45,5.6,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KH Pandya,Krunal Pandya,34,23,4,1,147.82,out, 3/ 100,12.2,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,MP Stoinis,Marcus Stoinis,10,13,2,0,76.92,notout,,,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,R Shepherd,Romario Shepherd,0,1,0,0,0,out, 5/ 114,14.2,Player
2023,1359484,LSG v SRH,LSG,SRH,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,N Pooran,Nicholas Pooran,11,6,1,1,183.33,notout,,,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,60,31,11,1,193.54,out, 1/ 98,8.3,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,JC Buttler,Jos Buttler,79,51,11,1,154.9,out, 4/ 175,18.3,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,SV Samson,Sanju Samson,0,4,0,0,0,out, 2/ 103,9.5,Captain
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,R Parag,Riyan Parag,7,11,0,0,63.63,out, 3/ 126,13.5,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,SO Hetmyer,Shimron Hetmyer,39,21,1,4,185.71,notout,,,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,RR,1,DC Jurel,Dhruv Jurel,8,3,0,1,266.66,notout,,,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,PP Shaw,Prithvi Shaw,0,3,0,0,0,out, 1/ 0,0.3,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,DA Warner,David Warner,65,55,7,0,118.18,out, 8/ 139,18.6,Captain
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,MK Pandey,Manish Pandey,0,1,0,0,0,out, 2/ 0,0.4,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,RR Rossouw,Rilee Rossouw,14,12,2,0,116.66,out, 3/ 36,5.4,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Lalit Yadav,Lalit Yadav,38,24,5,0,158.33,out, 4/ 100,12.6,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,AR Patel,Axar Patel,2,6,0,0,33.33,out, 5/ 111,14.5,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,R Powell,Rovman Powell,2,2,0,0,100,out, 6/ 118,15.3,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Abishek Porel,Abishek Porel,7,9,1,0,77.77,out, 7/ 138,18.2,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,3,7,0,0,42.85,notout,,,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,A Nortje,Anrich Nortje,0,1,0,0,0,out, 9/ 140,19.2,Player
2023,1359485,RR v DC,RR,DC,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,DC,2,Mukesh Kumar,Mukesh Kumar,1,1,0,0,100,notout,,,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,RG Sharma,Rohit Sharma,21,13,3,1,161.53,out, 1/ 38,3.6,Captain
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,Ishan Kishan,Ishan Kishan,32,21,5,0,152.38,out, 2/ 64,6.4,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,C Green,Cameron Green,12,11,1,0,109.09,out, 4/ 73,8.2,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,SA Yadav,Suryakumar Yadav,1,2,0,0,50,out, 3/ 67,7.2,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,NT Tilak Varma,Tilak Varma,22,18,2,1,122.22,out, 6/ 102,12.6,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,Arshad Khan,Arshad Khan,2,4,0,0,50,out, 5/ 76,9.1,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,TH David,Tim David,31,22,1,2,140.9,out, 8/ 131,16.6,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,T Stubbs,Tristan Stubbs,5,10,0,0,50,out, 7/ 113,15.6,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,HR Shokeen,Hrithik Shokeen,18,13,3,0,138.46,notout,,,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,PP Chawla,Piyush Chawla,5,6,0,0,83.33,notout,,,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,DP Conway,Devon Conway,0,4,0,0,0,out, 1/ 0,0.4,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,40,36,2,1,111.11,notout,,,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,AM Rahane,Ajinkya Rahane,61,27,7,3,225.92,out, 2/ 82,7.6,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,S Dube,Shivam Dube,28,26,2,1,107.69,out, 3/ 125,14.2,Player
2023,1359486,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,CSK,2,AT Rayudu,Ambati Rayudu,20,16,3,0,125,notout,,,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,WP Saha,Wriddhiman Saha,17,17,3,0,100,out, 1/ 33,4.2,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Shubman Gill,Shubman Gill,39,31,5,0,125.8,out, 2/ 100,11.4,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,B Sai Sudharsan,Sai Sudharsan,53,38,3,2,139.47,out, 4/ 153,17.3,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,A Manohar,Abhinav Manohar,14,8,3,0,175,out, 3/ 118,13.3,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,V Shankar,Vijay Shankar,63,24,4,5,262.5,notout,,,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,DA Miller,David Miller,2,3,0,0,66.66,notout,,,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,Rahmanullah Gurbaz,Rahmanullah Gurbaz,15,12,1,1,125,out, 1/ 20,2.3,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,N Jagadeesan,Narayan Jagadeesan,6,8,1,0,75,out, 2/ 28,3.6,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,VR Iyer,Venkatesh Iyer,83,40,8,5,207.5,out, 4/ 154,15.5,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,N Rana,Nitish Rana,45,29,4,3,155.17,out, 3/ 128,13.1,Captain
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,RK Singh,Rinku Singh,48,21,1,6,228.57,notout,,,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,AD Russell,Andre Russell,1,2,0,0,50,out, 5/ 155,16.1,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,SP Narine,Sunil Narine,0,1,0,0,0,out, 6/ 155,16.2,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,SN Thakur,Shardul Thakur,0,1,0,0,0,out, 7/ 155,16.3,Player
2023,1359487,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,UT Yadav,Umesh Yadav,5,6,0,0,83.33,notout,,,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,0,1,0,0,0,out, 1/ 0,0.1,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,S Dhawan,Shikhar Dhawan,99,66,12,5,150,notout,,,Captain
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,MW Short,Matthew Short,1,3,0,0,33.33,out, 2/ 10,1.2,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,JM Sharma,Jitesh Sharma,4,9,1,0,44.44,out, 3/ 22,3.5,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,SM Curran,Sam Curran,22,15,3,1,146.66,out, 4/ 63,8.5,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,Sikandar Raza,Sikandar Raza,5,6,0,0,83.33,out, 5/ 69,9.5,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,4,3,1,0,133.33,out, 6/ 74,10.4,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,Harpreet Brar,Harpreet Brar,1,2,0,0,50,out, 7/ 77,11.2,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,RD Chahar,Rahul Chahar,0,8,0,0,0,out, 8/ 78,12.5,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,NT Ellis,Nathan Ellis,0,5,0,0,0,out, 9/ 88,14.6,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,PBKS,1,Mohit Rathee,Mohit Rathee,1,2,0,0,50,notout,,,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,HC Brook,Harry Brook,13,14,3,0,92.85,out, 1/ 27,3.5,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,MA Agarwal,Mayank Agarwal,21,20,3,0,105,out, 2/ 45,8.3,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,RA Tripathi,Rahul Tripathi,74,48,10,3,154.16,notout,,,Player
2023,1359488,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,AK Markram,Aiden Markram,37,21,6,0,176.19,notout,,,Captain
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,V Kohli,Virat Kohli,61,44,4,4,138.63,out, 1/ 96,11.3,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,F du Plessis,Faf du Plessis,79,46,5,5,171.73,notout,,,Captain
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,GJ Maxwell,Glenn Maxwell,59,29,3,6,203.44,out, 2/ 211,19.5,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,KD Karthik,Dinesh Karthik,1,1,0,0,100,notout,,,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,KR Mayers,Kyle Mayers,0,3,0,0,0,out, 1/ 1,0.3,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,KL Rahul,KL Rahul,18,20,1,0,90,out, 5/ 105,11.1,Captain
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,DJ Hooda,Deepak Hooda,9,10,1,0,90,out, 2/ 23,3.4,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,KH Pandya,Krunal Pandya,0,2,0,0,0,out, 3/ 23,3.6,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,MP Stoinis,Marcus Stoinis,65,30,6,5,216.66,out, 4/ 99,10.4,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,N Pooran,Nicholas Pooran,62,19,4,7,326.31,out, 6/ 189,16.6,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,A Badoni,Ayush Badoni,30,24,4,0,125,out, 7/ 206,18.4,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,JD Unadkat,Jaydev Unadkat,9,7,1,0,128.57,out, 9/ 212,19.5,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,MA Wood,Mark Wood,1,2,0,0,50,out, 8/ 209,19.2,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,Ravi Bishnoi,Ravi Bishnoi,3,2,0,0,150,notout,,,Player
2023,1359489,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,LSG,2,Avesh Khan,Avesh Khan,0,1,0,0,0,notout,,,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,DA Warner,David Warner,51,47,6,0,108.51,out, 7/ 166,18.3,Captain
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,PP Shaw,Prithvi Shaw,15,10,3,0,150,out, 1/ 33,3.4,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,MK Pandey,Manish Pandey,26,18,5,0,144.44,out, 2/ 76,8.3,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,YV Dhull,Yash Dhull,2,4,0,0,50,out, 3/ 81,9.5,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,R Powell,Rovman Powell,4,4,1,0,100,out, 4/ 86,10.4,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,Lalit Yadav,Lalit Yadav,2,4,0,0,50,out, 5/ 98,12.3,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,AR Patel,Axar Patel,54,25,4,5,216,out, 6/ 165,18.1,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,Abishek Porel,Abishek Porel,1,3,0,0,33.33,out, 9/ 166,18.6,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,Kuldeep Yadav,Kuldeep Yadav,0,1,0,0,0,out, 8/ 166,18.4,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,A Nortje,Anrich Nortje,5,3,1,0,166.66,out, 10/ 172,19.4,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,Mustafizur Rahman,Mustafizur Rahman,1,1,0,0,100,notout,,,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,RG Sharma,Rohit Sharma,65,45,6,4,144.44,out, 4/ 143,16.5,Captain
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,Ishan Kishan,Ishan Kishan,31,26,6,0,119.23,out, 1/ 71,7.3,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,NT Tilak Varma,Tilak Varma,41,29,1,4,141.37,out, 2/ 139,15.5,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,SA Yadav,Suryakumar Yadav,0,1,0,0,0,out, 3/ 139,15.6,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,TH David,Tim David,13,11,0,1,118.18,notout,,,Player
2023,1359490,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,C Green,Cameron Green,17,8,1,1,212.5,notout,,,Player
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,10,8,2,0,125,out, 1/ 11,1.4,Player
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,1,JC Buttler,Jos Buttler,52,36,1,3,144.44,out, 5/ 142,16.2,Player
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,1,D Padikkal,Devdutt Padikkal,38,26,5,0,146.15,out, 2/ 88,8.3,Player
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,1,SV Samson,Sanju Samson,0,2,0,0,0,out, 3/ 88,8.5,Captain
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,1,R Ashwin,Ravichandran Ashwin,30,22,1,2,136.36,out, 4/ 135,14.6,Player
2023,1359491,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,1,SO Hetmyer,Shimron Hetmyer,30,18,2,2,166.66,notout,,,Player
